State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
GA,2016,2261.0,0,676.0,Frame,8,538027.0,1000,Urban,7.0,True,False,4.6,18.9,18.0,497973.0,1.445,81.6,69.6,3.4,90.0,34.2,Poor,1.0,High,10,40054.0,False,Moderate,1808.96,0,0.0
CA,1963,2491.0,0,700.0,Frame,7,327881.0,1000,Suburban,13.0,True,False,10.9,43.8,62.0,327077.0,0.151,44.6,20.3,8.8,41.0,10.7,Good,2.0,Moderate,63,804.0,True,Moderate,1562.4,1,1677.07
OK,2012,1670.0,1,830.0,Masonry,8,582026.0,2000,Urban,18.0,True,False,14.2,4.9,18.0,548911.0,0.14,64.7,87.6,8.7,86.0,32.3,Good,4.0,Low,14,33115.0,False,High,2548.36,1,1851.17
CA,2023,2072.0,0,700.0,Frame,7,601485.0,5000,Suburban,39.0,False,False,22.6,45.6,32.0,553620.0,0.913,58.8,31.0,5.0,45.0,15.2,Fair,1.0,Moderate,3,47865.0,True,Very High,6057.34,4,17981.73
CA,2010,2012.0,2,700.0,Frame,6,331887.0,2000,Urban,20.0,False,True,11.8,48.5,60.0,353752.0,0.688,16.1,16.3,0.0,62.0,27.8,Good,1.0,Low,16,0.0,True,High,2777.11,1,3139.56
OK,1998,2157.0,0,711.0,Fire Resistive,4,327081.0,1000,Urban,2.0,True,False,1.7,17.3,33.0,297468.0,0.219,78.4,18.3,1.7,89.0,16.2,Good,4.0,Moderate,28,29613.0,False,Low,812.67,0,0.0
CO,1980,2565.0,0,563.0,Masonry,6,472239.0,500,Urban,27.0,True,True,17.4,35.6,15.0,432242.0,0.346,21.3,34.0,1.3,81.0,16.6,Fair,6.0,High,46,39997.0,False,High,2655.07,0,0.0
CO,2013,2515.0,0,802.0,Frame,1,522615.0,1000,Urban,32.0,True,False,17.9,43.0,8.0,555996.0,0.329,39.6,72.2,0.0,64.0,17.3,Fair,9.0,Low,13,0.0,False,Very High,5063.8,3,11413.9
NY,1961,1870.0,1,767.0,Masonry,8,364831.0,2000,Rural,18.0,True,True,9.8,8.2,25.0,313480.0,0.636,5.7,28.4,7.0,52.0,1.0,Good,0.0,Moderate,65,51351.0,False,Moderate,1222.14,1,2193.41
MA,2006,1373.0,0,700.0,Masonry,7,905073.0,1000,Suburban,35.0,False,False,23.9,27.3,44.0,902783.0,0.973,38.0,32.0,3.4,83.0,19.6,Fair,1.0,Low,20,2290.0,True,Very High,4722.08,2,8306.23
GA,1979,2291.0,0,786.0,Frame,7,1500000.0,1000,Suburban,26.0,False,False,10.8,14.8,18.0,1541470.0,1.986,47.3,62.7,5.8,81.0,21.2,Poor,2.0,Low,47,0.0,False,Very High,4754.56,1,1548.61
TX,1987,1839.0,0,710.0,Fire Resistive,3,1500000.0,2000,Urban,27.0,True,False,16.0,0.5,12.0,1637200.0,0.145,77.7,50.3,14.4,74.0,29.2,Good,7.0,Low,39,0.0,False,Very High,4710.2,3,36927.19
FL,1984,1910.0,0,688.0,Frame,10,400879.0,5000,Urban,35.0,False,False,22.2,29.4,38.0,408469.0,2.375,21.4,25.0,20.3,88.0,17.3,Fair,1.0,Moderate,42,0.0,False,Very High,3703.96,3,23452.68
FL,1950,2323.0,0,826.0,Frame,2,386416.0,1000,Urban,11.0,True,False,6.0,14.3,1.0,431247.0,0.273,58.8,78.1,14.5,52.0,32.4,Fair,0.0,Low,76,0.0,False,Moderate,1199.68,0,0.0
MA,2023,1961.0,1,700.0,Frame,7,335929.0,2000,Suburban,30.0,False,True,18.9,0.5,26.0,306042.0,1.664,56.2,11.8,6.3,65.0,11.0,Fair,0.0,Low,3,29887.0,True,Moderate,1992.47,1,1234.57
FL,1999,2369.0,0,806.0,Frame,5,719117.0,1000,Urban,12.0,False,False,6.2,35.3,8.0,760628.0,0.091,63.8,30.2,26.1,95.0,1.4,Good,3.0,Moderate,27,0.0,False,High,2070.78,0,0.0
LA,1994,3582.0,0,773.0,Masonry,4,328153.0,500,Urban,12.0,True,False,9.6,31.9,10.0,346618.0,0.228,61.0,82.8,60.0,83.0,20.6,Good,0.0,Low,32,0.0,False,High,3231.76,0,0.0
NY,1957,2577.0,0,694.0,Frame,4,628435.0,500,Rural,5.0,True,False,7.8,0.5,16.0,702088.0,0.964,47.1,20.8,5.1,63.0,3.0,Good,2.0,Low,69,0.0,False,Moderate,1304.48,1,1130.75
OK,2007,2940.0,0,776.0,Masonry,5,623644.0,1000,Urban,35.0,True,True,24.3,12.6,120.0,626528.0,1.149,18.4,20.6,2.5,69.0,32.0,Fair,4.0,Moderate,19,0.0,False,Very High,3720.7,0,0.0
MA,2021,2481.0,0,700.0,Frame,4,815388.0,500,Suburban,29.0,False,True,22.0,27.1,28.0,736575.0,0.766,81.6,62.9,8.3,84.0,30.1,Good,0.0,Low,5,78813.0,True,High,3187.51,0,0.0
CO,2010,2242.0,1,708.0,Frame,8,723214.0,1000,Urban,16.0,False,False,8.4,55.3,75.0,620680.0,0.367,17.5,83.0,0.0,100.0,12.7,Poor,3.0,Low,16,102534.0,False,High,2515.81,0,0.0
NY,1968,2489.0,1,766.0,Frame,8,566957.0,500,Rural,13.0,True,False,6.9,0.5,4.0,518434.0,1.061,24.8,35.9,4.4,41.0,25.0,Fair,2.0,Low,58,48523.0,False,High,2853.71,1,2824.24
TX,1963,2463.0,0,664.0,Fire Resistive,6,419336.0,2000,Suburban,22.0,True,False,12.1,13.9,72.0,430725.0,0.646,16.7,46.7,2.2,43.0,6.7,Fair,3.0,Low,63,0.0,False,Moderate,1185.12,1,1796.15
CO,1977,2675.0,1,795.0,Masonry,9,713501.0,500,Suburban,35.0,False,True,24.6,51.0,1.0,769047.0,0.112,43.3,36.9,2.4,59.0,32.5,Fair,2.0,Low,49,0.0,False,Very High,10106.66,2,16984.89
TX,1951,2233.0,0,738.0,Frame,5,954646.0,5000,Urban,12.0,False,True,6.1,14.7,89.0,912646.0,0.297,48.2,65.3,20.7,95.0,24.1,Fair,5.0,Moderate,75,42000.0,False,High,2390.86,1,3295.47
WA,1990,1480.0,1,756.0,Frame,9,534966.0,1000,Suburban,34.0,False,False,22.4,30.5,59.0,564535.0,0.624,54.0,41.3,0.3,89.0,6.6,Good,0.0,Low,36,0.0,False,High,3489.0,1,1555.47
FL,1983,1393.0,0,697.0,Frame,6,553827.0,1000,Suburban,27.0,False,False,18.5,9.0,120.0,519625.0,1.216,79.2,89.0,48.0,88.0,5.8,Fair,1.0,Low,43,34202.0,False,High,3054.18,0,0.0
CA,1987,2454.0,1,700.0,Frame,6,260363.0,500,Suburban,23.0,True,False,14.3,28.5,12.0,233219.0,0.519,38.9,79.2,7.1,72.0,28.5,Poor,1.0,High,39,27144.0,True,Moderate,1705.42,0,0.0
TX,2023,1581.0,1,672.0,Masonry,9,347999.0,1000,Urban,11.0,True,True,8.8,13.6,15.0,379382.0,0.148,41.7,64.6,6.6,77.0,34.3,Good,6.0,Low,3,0.0,False,High,2301.78,1,2907.4
CO,1998,2578.0,0,675.0,Frame,2,355423.0,1000,Urban,19.0,False,False,11.6,29.5,1.0,308120.0,0.059,66.2,66.5,3.1,59.0,8.6,Fair,1.0,Low,28,47303.0,False,Moderate,1510.7,0,0.0
WA,1980,2936.0,0,687.0,Frame,10,384596.0,1000,Suburban,30.0,False,False,23.0,27.9,33.0,361809.0,0.265,19.8,22.0,3.0,41.0,2.6,Good,0.0,Moderate,46,22787.0,False,Very High,3640.28,1,3688.74
FL,2007,2079.0,0,649.0,Frame,4,1032784.0,5000,Suburban,11.0,False,False,9.3,23.0,68.0,938349.0,1.097,27.7,54.3,1.7,96.0,8.0,Good,1.0,Low,19,94435.0,False,Moderate,1981.24,1,883.15
TX,1977,2866.0,0,751.0,Frame,8,399696.0,500,Suburban,18.0,False,True,11.0,16.0,21.0,396790.0,0.177,68.0,31.4,4.2,100.0,13.2,Fair,6.0,Low,49,2906.0,False,Moderate,1725.17,2,3356.68
NY,2006,2342.0,0,707.0,Frame,5,534120.0,500,Rural,29.0,False,True,18.6,2.3,20.0,546112.0,2.651,69.5,18.8,3.5,83.0,32.2,Good,0.0,Moderate,20,0.0,False,High,2667.99,1,2071.86
GA,2019,2214.0,0,773.0,Masonry,6,467138.0,5000,Urban,15.0,False,False,2.4,9.1,44.0,445454.0,1.27,53.8,50.8,6.9,48.0,26.9,Good,1.0,Moderate,7,21684.0,False,Moderate,1086.27,0,0.0
WA,2017,2240.0,0,748.0,Masonry,6,636017.0,1000,Rural,38.0,True,True,24.7,32.6,120.0,690232.0,0.736,68.3,32.5,23.0,63.0,22.4,Poor,0.0,Low,9,0.0,False,Very High,5826.29,2,11067.01
TX,1988,1743.0,0,661.0,Frame,6,383342.0,1000,Suburban,12.0,True,True,2.2,17.2,44.0,438628.0,1.088,37.6,79.4,8.0,47.0,12.7,Fair,7.0,Low,38,0.0,False,Moderate,1394.81,0,0.0
OK,1984,1673.0,0,681.0,Masonry,2,250370.0,2000,Suburban,30.0,False,False,16.6,8.0,9.0,225704.0,0.02,70.8,23.7,9.5,58.0,15.9,Fair,7.0,Low,42,24666.0,False,High,2167.2,1,1581.66
MA,1979,1296.0,0,700.0,Masonry,4,776487.0,1000,Rural,27.0,True,False,20.0,8.2,9.0,870953.0,0.258,59.1,27.2,4.3,41.0,7.5,Good,1.0,Low,47,0.0,True,High,2790.24,0,0.0
MA,1989,1797.0,0,700.0,Frame,3,562692.0,2000,Urban,24.0,True,False,16.4,12.0,10.0,566374.0,0.272,49.7,73.3,1.6,94.0,20.9,Good,0.0,Low,37,0.0,True,High,2758.67,1,3079.65
NY,2019,3377.0,1,608.0,Masonry,3,747965.0,1000,Suburban,13.0,True,True,9.0,13.6,9.0,753562.0,0.189,31.2,50.5,0.0,99.0,25.7,Fair,0.0,Moderate,7,0.0,False,Moderate,1555.26,1,1218.59
LA,2014,1379.0,1,778.0,Masonry,9,797129.0,500,Urban,8.0,False,False,4.7,0.5,11.0,849974.0,0.244,59.8,34.8,0.0,81.0,31.7,Poor,2.0,Moderate,12,0.0,False,Moderate,1872.6,0,0.0
CO,1994,1553.0,1,576.0,Masonry,3,337265.0,1000,Suburban,7.0,False,True,2.3,35.4,109.0,370545.0,0.328,5.7,74.4,2.6,57.0,29.0,Poor,7.0,Low,32,0.0,False,Moderate,1553.47,1,1743.74
TX,1970,1757.0,1,761.0,Frame,10,545102.0,1000,Suburban,34.0,True,False,18.8,10.5,39.0,549888.0,0.02,66.3,43.9,0.0,41.0,25.7,Good,3.0,Low,56,0.0,False,Very High,5009.28,1,4098.89
CA,1977,1783.0,1,700.0,Frame,1,344450.0,1000,Suburban,27.0,False,False,17.8,44.8,7.0,344256.0,1.468,68.4,31.0,5.7,88.0,5.6,Good,0.0,Moderate,49,194.0,True,High,2352.05,1,2073.88
FL,1968,2348.0,0,666.0,Frame,3,174588.0,1000,Suburban,27.0,False,True,14.2,15.7,26.0,178420.0,0.27,69.7,54.8,39.4,58.0,33.7,Poor,2.0,Low,58,0.0,False,High,2652.71,1,945.6
CA,1963,1864.0,0,700.0,Masonry,2,375895.0,1000,Suburban,7.0,True,False,4.5,52.0,6.0,329531.0,0.509,61.5,52.4,1.5,99.0,12.7,Good,0.0,Moderate,63,46364.0,True,Moderate,1034.44,0,0.0
FL,1950,2091.0,0,660.0,Masonry,8,347144.0,500,Urban,29.0,True,True,18.6,10.4,13.0,378120.0,2.08,9.4,68.6,14.1,57.0,12.4,Good,0.0,High,76,0.0,False,High,2035.21,0,0.0
MA,2007,1733.0,0,700.0,Masonry,1,677501.0,1000,Suburban,15.0,False,False,8.7,11.8,60.0,675806.0,0.443,61.9,61.2,0.0,50.0,0.6,Fair,1.0,High,19,1695.0,True,Moderate,1443.74,0,0.0
WA,2004,1939.0,2,635.0,Masonry,3,435125.0,1000,Rural,8.0,False,True,3.0,29.9,11.0,475597.0,0.555,35.0,83.7,3.6,48.0,6.6,Good,0.0,Low,22,0.0,False,Moderate,1381.76,1,2039.73
CA,1963,2167.0,0,700.0,Frame,1,646084.0,5000,Rural,26.0,False,True,16.7,63.7,13.0,605321.0,0.204,38.2,43.1,4.0,86.0,18.0,Good,3.0,Moderate,63,40763.0,True,Very High,3672.13,1,2470.01
CA,2000,2126.0,0,700.0,Frame,2,639499.0,500,Suburban,16.0,False,True,8.1,39.9,104.0,675768.0,1.066,40.4,68.2,8.3,95.0,1.6,Poor,1.0,Moderate,26,0.0,True,Moderate,1722.54,1,1773.17
LA,1962,3289.0,0,537.0,Frame,4,282879.0,500,Urban,13.0,False,False,8.4,6.8,43.0,269821.0,0.02,48.7,59.5,19.3,75.0,9.1,Good,2.0,High,64,13058.0,False,Moderate,1152.89,1,973.87
NY,1970,2184.0,1,719.0,Frame,2,298812.0,5000,Urban,3.0,True,False,2.0,14.1,26.0,295599.0,0.031,72.8,50.5,4.3,64.0,22.5,Good,1.0,High,56,3213.0,False,Low,961.39,0,0.0
TX,1969,2085.0,1,748.0,Frame,7,585754.0,1000,Rural,23.0,True,True,19.5,1.6,8.0,554663.0,0.578,73.4,13.3,0.0,50.0,23.2,Good,4.0,Moderate,57,31091.0,False,High,2984.87,1,3999.17
MA,1959,827.0,0,700.0,Frame,9,269781.0,1000,Suburban,8.0,True,False,6.7,0.5,64.0,233845.0,0.467,52.4,29.2,1.8,56.0,24.4,Fair,0.0,Low,67,35936.0,True,Low,897.23,1,662.11
TX,2003,2332.0,0,638.0,Frame,10,341804.0,1000,Suburban,19.0,True,False,9.4,5.3,9.0,365266.0,0.73,83.4,67.0,2.5,47.0,14.3,Good,5.0,Low,23,0.0,False,Moderate,1905.36,0,0.0
CA,1953,1114.0,3,700.0,Frame,5,790073.0,2000,Urban,6.0,False,True,6.3,41.9,78.0,801527.0,0.277,9.6,59.0,4.6,86.0,24.6,Good,0.0,Low,73,0.0,True,Moderate,1971.52,0,0.0
MA,1979,2503.0,1,700.0,Fire Resistive,8,448695.0,1000,Urban,16.0,True,True,7.8,3.5,53.0,389884.0,0.51,73.6,25.4,3.8,53.0,10.2,Good,2.0,High,47,58811.0,True,Moderate,1328.82,0,0.0
OK,1986,2278.0,0,775.0,Frame,7,196175.0,1000,Suburban,4.0,False,True,7.3,1.6,47.0,209100.0,0.126,16.5,48.6,5.2,73.0,6.4,Good,5.0,Low,40,0.0,False,Low,573.43,0,0.0
FL,1992,2639.0,0,707.0,Fire Resistive,1,253748.0,500,Rural,27.0,False,True,15.8,6.9,120.0,254884.0,0.7,60.2,63.0,5.8,48.0,30.3,Good,3.0,Moderate,34,0.0,False,Moderate,1350.28,0,0.0
LA,1964,1851.0,0,623.0,Masonry,9,828535.0,1000,Suburban,40.0,True,False,29.6,20.9,26.0,758742.0,0.452,44.1,71.8,2.9,42.0,34.0,Good,2.0,Moderate,62,69793.0,False,Very High,11297.35,2,24962.88
WA,1984,2215.0,3,564.0,Fire Resistive,8,645490.0,2000,Suburban,20.0,True,False,13.1,43.9,11.0,552105.0,0.81,70.7,46.1,6.9,97.0,17.4,Good,1.0,Moderate,42,93385.0,False,Very High,4318.2,2,4394.11
CA,2008,2572.0,2,700.0,Masonry,6,377608.0,2000,Suburban,12.0,True,False,5.7,62.5,109.0,352491.0,0.296,39.9,45.1,1.9,100.0,25.5,Fair,1.0,Low,18,25117.0,True,Moderate,1751.69,0,0.0
OK,1977,1689.0,0,697.0,Frame,8,530907.0,500,Urban,2.0,True,False,0.0,4.7,72.0,570250.0,0.725,68.8,73.1,5.7,55.0,3.5,Good,3.0,High,49,0.0,False,Moderate,1002.36,2,2208.55
TX,2020,2536.0,0,686.0,Frame,1,725663.0,1000,Urban,26.0,True,False,19.3,7.5,48.0,657822.0,0.119,36.9,84.4,6.9,79.0,30.5,Poor,6.0,Low,6,67841.0,False,Very High,4582.78,3,9434.21
NY,1981,2510.0,0,698.0,Frame,5,318094.0,1000,Suburban,38.0,True,False,23.9,7.1,120.0,289860.0,0.056,61.6,79.5,0.9,98.0,10.2,Good,3.0,Low,45,28234.0,False,Moderate,1915.26,0,0.0
NY,2007,2126.0,0,737.0,Frame,7,593483.0,2000,Suburban,31.0,True,True,18.0,2.2,45.0,626654.0,0.344,74.2,66.4,0.8,81.0,25.0,Fair,2.0,Moderate,19,0.0,False,High,2027.67,1,1984.06
FL,1958,3068.0,0,719.0,Frame,6,325713.0,1000,Urban,6.0,False,False,4.5,8.6,23.0,282441.0,0.79,71.9,18.1,0.0,79.0,14.3,Poor,0.0,High,68,43272.0,False,Low,971.5,1,653.32
TX,2013,2484.0,0,732.0,Masonry,1,584920.0,5000,Suburban,25.0,True,False,18.3,0.5,36.0,611938.0,0.426,64.8,86.5,0.0,57.0,8.5,Poor,4.0,High,13,0.0,False,Moderate,1671.57,0,0.0
MA,1985,1279.0,1,700.0,Frame,7,778230.0,1000,Suburban,14.0,False,False,11.4,8.5,21.0,669400.0,0.436,20.9,34.6,8.7,55.0,22.9,Good,2.0,Low,41,108830.0,True,High,2429.1,1,2268.73
FL,2023,2744.0,0,731.0,Frame,5,826331.0,2000,Urban,27.0,True,False,21.2,0.5,9.0,862994.0,0.394,31.6,11.7,16.0,56.0,28.2,Good,2.0,High,3,0.0,False,Very High,3895.71,0,0.0
WA,2001,1838.0,0,664.0,Frame,10,438857.0,2000,Suburban,11.0,True,True,10.9,53.2,55.0,455322.0,0.181,26.3,21.8,5.5,91.0,28.3,Poor,0.0,High,25,0.0,False,Moderate,1878.55,0,0.0
FL,2004,2639.0,0,698.0,Masonry,8,668679.0,2000,Urban,10.0,False,False,8.8,3.3,65.0,642357.0,0.443,26.2,83.7,4.9,73.0,26.4,Fair,1.0,Moderate,22,26322.0,False,Moderate,1278.94,0,0.0
WA,1960,2363.0,0,736.0,Frame,4,596461.0,5000,Suburban,27.0,True,False,16.9,39.9,4.0,606507.0,0.401,79.7,16.1,5.3,45.0,16.4,Good,2.0,Low,66,0.0,False,Very High,3804.08,4,16875.75
CO,1991,747.0,0,717.0,Frame,9,374199.0,1000,Rural,5.0,True,False,2.7,38.4,3.0,333918.0,0.599,45.8,86.2,21.0,77.0,7.6,Good,3.0,Low,35,40281.0,False,High,2013.31,1,581.91
FL,2004,2533.0,0,758.0,Masonry,7,268208.0,2000,Suburban,17.0,True,False,5.8,27.4,13.0,254500.0,0.147,35.3,16.0,2.6,86.0,8.3,Good,1.0,Low,22,13708.0,False,Low,841.0,1,686.26
LA,2009,2078.0,1,678.0,Frame,5,858368.0,2000,Urban,30.0,True,False,23.0,11.3,62.0,948983.0,1.873,75.5,66.0,23.7,91.0,24.7,Fair,1.0,Moderate,17,0.0,False,Very High,5360.25,0,0.0
MA,1977,1947.0,0,700.0,Frame,6,475374.0,2000,Suburban,15.0,False,True,6.9,3.8,43.0,425983.0,0.63,33.6,12.2,5.1,72.0,16.1,Fair,1.0,Moderate,49,49391.0,True,Low,842.21,0,0.0
NY,1991,1968.0,1,764.0,Frame,6,432884.0,1000,Rural,14.0,False,True,11.7,13.3,120.0,386544.0,0.418,16.0,77.2,8.2,42.0,14.7,Good,1.0,Low,35,46340.0,False,Moderate,1517.3,0,0.0
NY,1962,2634.0,2,643.0,Frame,3,608742.0,1000,Suburban,34.0,True,False,22.4,28.7,80.0,593033.0,1.238,43.9,26.2,6.2,93.0,19.1,Good,1.0,Low,64,15709.0,False,High,3359.07,1,3121.24
CO,1982,1693.0,0,781.0,Frame,8,1249215.0,5000,Rural,40.0,True,True,26.8,47.0,72.0,1384867.0,0.513,55.6,56.8,0.0,96.0,15.1,Good,5.0,Moderate,44,0.0,False,Very High,9566.74,4,34520.47
CO,1985,2812.0,1,619.0,Masonry,3,189208.0,2000,Suburban,40.0,False,False,27.8,28.0,31.0,202905.0,2.7,81.6,54.7,0.5,66.0,29.1,Fair,3.0,Moderate,41,0.0,False,High,2866.22,0,0.0
NY,1952,1364.0,1,742.0,Masonry,3,1129423.0,2000,Rural,21.0,False,False,11.4,13.0,43.0,1215281.0,0.826,54.0,63.5,3.9,43.0,19.0,Good,0.0,Moderate,74,0.0,False,Very High,3505.33,0,0.0
MA,2017,2363.0,0,700.0,Fire Resistive,5,453697.0,2000,Suburban,19.0,False,False,10.1,5.8,11.0,399449.0,0.122,11.0,68.8,0.6,44.0,17.7,Poor,0.0,Low,9,54248.0,True,Moderate,1393.9,0,0.0
FL,1997,2625.0,0,709.0,Frame,6,503275.0,2000,Suburban,4.0,True,False,2.8,14.5,91.0,501419.0,0.864,62.9,22.8,17.3,66.0,9.6,Poor,0.0,Moderate,29,1856.0,False,Low,792.4,0,0.0
NY,1963,2611.0,0,732.0,Frame,10,309540.0,1000,Urban,16.0,True,True,10.6,13.5,120.0,353431.0,0.138,68.0,84.5,5.1,68.0,31.8,Fair,0.0,Moderate,63,0.0,False,Moderate,1161.68,0,0.0
OK,2016,2301.0,1,759.0,Masonry,3,235871.0,500,Suburban,22.0,True,False,15.1,15.9,57.0,253729.0,0.133,29.8,77.3,19.4,86.0,13.3,Fair,5.0,Low,10,0.0,False,High,2134.89,1,2389.23
GA,2001,2086.0,0,712.0,Frame,9,590727.0,5000,Urban,34.0,True,True,22.1,9.7,79.0,624641.0,0.281,50.7,46.1,11.3,51.0,11.9,Fair,2.0,Low,25,0.0,False,Very High,4079.85,3,6993.16
TX,2001,1898.0,1,677.0,Frame,3,410843.0,2000,Rural,39.0,False,False,23.1,5.6,30.0,361774.0,0.647,18.7,63.1,16.9,43.0,17.8,Good,4.0,Moderate,25,49069.0,False,Very High,5645.29,0,0.0
TX,2019,1528.0,1,767.0,Frame,10,367380.0,5000,Suburban,32.0,False,False,20.8,5.7,67.0,374215.0,0.793,45.2,28.9,5.4,48.0,30.1,Poor,6.0,Low,7,0.0,False,Very High,4236.97,2,7263.47
TX,1979,1823.0,1,735.0,Frame,3,324014.0,1000,Urban,20.0,False,False,13.8,6.6,12.0,283331.0,0.568,59.4,57.5,23.5,68.0,28.8,Good,10.0,Low,47,40683.0,False,Very High,3547.7,1,4190.0
LA,1976,1671.0,1,660.0,Masonry,9,210461.0,2000,Rural,8.0,False,False,8.5,0.5,26.0,223916.0,0.591,83.6,66.0,8.0,54.0,31.1,Good,2.0,Low,50,0.0,False,Low,667.57,0,0.0
NY,1995,1581.0,2,805.0,Masonry,5,449892.0,2000,Rural,15.0,False,False,13.2,15.4,5.0,420485.0,0.219,31.4,53.3,6.5,69.0,29.5,Fair,3.0,Moderate,31,29407.0,False,Moderate,1778.43,0,0.0
FL,2015,3192.0,2,624.0,Frame,6,508948.0,1000,Suburban,15.0,True,False,9.2,2.5,40.0,518063.0,0.555,81.4,62.6,3.3,68.0,13.0,Good,0.0,Moderate,11,0.0,False,Moderate,1985.38,0,0.0
TX,2010,1254.0,0,633.0,Masonry,1,658171.0,1000,Rural,1.0,False,False,2.8,2.1,120.0,608415.0,1.114,50.3,70.8,4.1,66.0,6.1,Good,1.0,Low,16,49756.0,False,Low,581.93,0,0.0
WA,2008,2819.0,0,706.0,Masonry,1,531969.0,1000,Urban,0.0,True,True,4.3,49.0,38.0,565700.0,0.305,56.9,85.9,25.0,58.0,29.9,Fair,1.0,Moderate,18,0.0,False,Moderate,1656.39,1,487.42
NY,2006,1520.0,0,681.0,Frame,8,488126.0,1000,Urban,15.0,True,True,8.7,27.0,27.0,466204.0,0.02,56.0,87.8,0.6,64.0,26.2,Poor,1.0,Low,20,21922.0,False,Moderate,1607.45,0,0.0
OK,1952,1638.0,0,737.0,Frame,3,293625.0,1000,Suburban,18.0,True,True,9.4,7.9,16.0,305467.0,0.291,13.9,29.3,6.4,55.0,31.2,Fair,7.0,Moderate,74,0.0,False,Moderate,1574.29,0,0.0
CA,1986,1629.0,0,700.0,Frame,4,727353.0,1000,Urban,15.0,True,False,8.8,51.0,61.0,760094.0,1.282,38.6,31.8,0.0,95.0,7.8,Poor,1.0,Low,40,0.0,True,High,2122.81,0,0.0
CA,1976,1589.0,1,700.0,Masonry,5,408907.0,1000,Suburban,34.0,True,False,20.4,45.8,16.0,446779.0,0.773,26.9,55.2,2.3,59.0,28.1,Poor,2.0,Low,50,0.0,True,Very High,3857.39,1,2751.18
CA,1976,2708.0,1,700.0,Frame,9,524731.0,5000,Rural,26.0,True,False,19.4,69.7,21.0,474903.0,0.848,62.2,59.5,5.1,68.0,12.7,Good,2.0,Low,50,49828.0,True,Very High,5493.28,0,0.0
FL,2013,2524.0,0,608.0,Masonry,5,345698.0,2000,Suburban,40.0,True,True,28.4,3.2,8.0,334088.0,0.936,14.6,32.7,18.5,48.0,18.1,Fair,1.0,Moderate,13,11610.0,False,High,3226.87,1,3652.81
NY,1979,2072.0,1,772.0,Masonry,2,711811.0,2000,Suburban,40.0,True,True,29.6,14.9,34.0,720483.0,0.609,17.3,84.7,2.2,82.0,34.8,Good,1.0,High,47,0.0,False,Very High,4704.54,2,15982.57
TX,2011,3689.0,0,776.0,Frame,10,829093.0,500,Suburban,10.0,False,True,7.7,7.4,8.0,838142.0,0.02,8.3,16.6,10.6,68.0,27.1,Good,5.0,Low,15,0.0,False,High,2313.98,0,0.0
FL,2017,2191.0,0,697.0,Masonry,7,368580.0,500,Rural,2.0,False,True,4.1,16.9,43.0,315363.0,0.576,79.1,57.8,29.0,91.0,27.9,Good,1.0,Moderate,9,53217.0,False,Low,993.59,1,1024.9
CA,1983,2233.0,1,700.0,Masonry,4,989570.0,1000,Rural,23.0,False,False,15.3,68.4,13.0,1080367.0,1.064,7.4,74.7,9.6,52.0,3.4,Fair,0.0,Moderate,43,0.0,True,Very High,5320.44,2,10372.64
FL,1962,1823.0,1,731.0,Masonry,10,752006.0,1000,Rural,6.0,True,False,9.4,15.5,36.0,843776.0,1.416,73.8,36.9,26.3,83.0,15.5,Fair,0.0,Moderate,64,0.0,False,High,2293.42,0,0.0
CA,2001,1757.0,1,700.0,Frame,8,1210562.0,1000,Suburban,21.0,True,False,16.3,42.8,26.0,1269768.0,0.283,47.3,54.1,5.3,76.0,5.4,Good,0.0,Moderate,25,0.0,True,Very High,3921.08,1,1845.31
CA,2013,1907.0,0,700.0,Masonry,9,883689.0,1000,Suburban,4.0,False,True,4.5,42.8,48.0,912430.0,0.885,72.8,11.2,3.3,73.0,34.1,Good,1.0,Moderate,13,0.0,True,Moderate,1439.98,0,0.0
CA,1980,2668.0,0,700.0,Masonry,6,486758.0,1000,Suburban,22.0,True,False,14.8,64.6,40.0,418970.0,0.336,27.6,21.6,5.0,62.0,8.0,Good,0.0,Low,46,67788.0,True,High,2995.4,2,2529.55
LA,1964,2514.0,0,752.0,Frame,10,278151.0,1000,Suburban,14.0,True,True,10.1,13.5,77.0,265641.0,0.886,82.3,83.1,38.9,62.0,19.0,Good,1.0,Low,62,12510.0,False,Moderate,1768.01,2,2642.07
GA,1988,2910.0,1,650.0,Frame,4,588285.0,2000,Suburban,0.0,True,True,1.8,25.3,78.0,651451.0,0.111,72.0,29.5,20.0,72.0,4.0,Good,0.0,High,38,0.0,False,Moderate,1403.85,0,0.0
OK,2022,1806.0,2,801.0,Fire Resistive,3,234740.0,500,Suburban,9.0,True,True,3.6,15.7,26.0,268699.0,2.779,22.7,86.6,10.8,95.0,15.4,Fair,2.0,Low,4,0.0,False,Low,763.97,1,1355.04
